ocean_distance_km,community_dissimilarity
665.7077195258187,0.9917355371900827
690.2935059634452,0.986013986013986
690.2935059634452,0.9783783783783784
690.2935059634452,0.9917355371900827
690.2935059634452,0.9920948616600791
690.7077195258182,0.9910313901345291
724.6711395993616,1
724.6711395993616,1
724.6711395993616,1
724.6711395993616,1
701.1858582251231,1
701.1858582251231,1
701.1858582251231,1
695.5706345359733,0.9649122807017544
695.5706345359733,0.9317073170731708
695.5706345359733,0.955719557195572
695.5706345359733,0.9752066115702479
695.5706345359733,0.9558011049723757
560.4406922210618,0.9863013698630136
560.4406922210618,1
560.0264786586887,0.9883720930232558
560.0264786586887,1
560.0264786586887,1
544.0975464705546,0.988950276243094
545.0975464705546,0.9850746268656716
545.0975464705546,0.9818181818181818
544.0975464705546,1
544.0975464705546,0.9836065573770492
467.67113959936313,1
467.67113959936313,1
467.67113959936313,0.9885057471264368
467.67113959936313,1
468.67113959936313,1
401.9137802864833,0.978021978021978
403.15642097360256,1
403.5706345359756,1
405.1564209736025,0.9795918367346939
403.32799384885635,0.98
237.53405460951805,0.9831932773109243
237.11984104714497,0.9814814814814815
236.11984104714497,0.981651376146789
235.70562748477187,0.98
235.70562748477187,0.9805825242718447
131.92388155425124,0.9956427015250545
132.92388155425124,0.9813953488372092
132.92388155425124,0.9822222222222222
133.33809511662434,0.9865168539325843
134.33809511662434,0.9956236323851203
140.75230867899745,1
139.33809511662434,1
139.33809511662434,1
