sample_1,sample_2,community_distance,ocean_distance_km,east_or_west_1,habitat_1,east_or_west_2,habitat_2,metric
S58,S33,0.4904096437316408,939.4011537017702,west,coral,east,coral,wunifrac
S59,S33,0.47852859624957556,938.4011537017702,west,coral,east,coral,wunifrac
S60,S33,0.5120041767622602,938.8153672641434,west,coral,east,coral,wunifrac
S61,S33,0.6302532052644725,928.8153672641436,west,mangrove,east,coral,wunifrac
S62,S33,0.6641672311998705,928.8153672641436,west,mangrove,east,coral,wunifrac
S63,S33,0.6608340400761876,927.8153672641436,west,mangrove,east,coral,wunifrac
S64,S33,0.6866316179066628,928.2295808265167,west,mangrove,east,coral,wunifrac
S65,S33,0.6961758446236008,927.8153672641436,west,mangrove,east,coral,wunifrac
S66,S33,0.5722028884827985,916.4600282048162,west,seagrass,east,coral,wunifrac
S67,S33,0.5320253186622506,916.4600282048162,west,seagrass,east,coral,wunifrac
S68,S33,0.5451998897337975,916.4600282048162,west,seagrass,east,coral,wunifrac
S69,S33,0.5385263931038344,916.4600282048162,west,seagrass,east,coral,wunifrac
S70,S33,0.5262896580335479,917.4600282048162,west,seagrass,east,coral,wunifrac
S71,S33,0.8838852255240257,442.11984104714276,east,coral,east,coral,wunifrac
S73,S33,0.8865504392287828,442.11984104714276,east,coral,east,coral,wunifrac
S74,S33,0.7271240572798202,442.11984104714276,east,coral,east,coral,wunifrac
S75,S33,0.7512264972167232,442.11984104714276,east,coral,east,coral,wunifrac
S77,S33,0.4020264670682213,418.6345596729042,east,coral,east,coral,wunifrac
S78,S33,0.5589852422291762,418.6345596729042,east,coral,east,coral,wunifrac
S80,S33,0.5860433029362054,418.6345596729042,east,coral,east,coral,wunifrac
S81,S33,0.6351669844204946,413.0193359837545,east,mangrove,east,coral,wunifrac
S82,S33,0.6626572828113799,413.0193359837545,east,mangrove,east,coral,wunifrac
S83,S33,0.6276129899830668,413.0193359837545,east,mangrove,east,coral,wunifrac
S84,S33,0.6531740971969447,413.0193359837545,east,mangrove,east,coral,wunifrac
S85,S33,0.6833192559291236,413.0193359837545,east,mangrove,east,coral,wunifrac
S86,S33,0.7754432922730844,842.9919907732806,west,mangrove,east,coral,wunifrac
S87,S33,0.7663689281764376,842.9919907732806,west,mangrove,east,coral,wunifrac
S88,S33,0.8587076023974516,842.5777772109076,west,mangrove,east,coral,wunifrac
S89,S33,0.8828227412653856,842.5777772109076,west,mangrove,east,coral,wunifrac
S90,S33,0.9112063973366709,842.5777772109076,west,mangrove,east,coral,wunifrac
S91,S33,0.6551265011191937,826.6488450227733,west,seagrass,east,coral,wunifrac
S92,S33,0.6223173906170775,827.6488450227733,west,seagrass,east,coral,wunifrac
S93,S33,0.5871746464565508,827.6488450227733,west,seagrass,east,coral,wunifrac
S94,S33,0.622688297259622,826.6488450227733,west,seagrass,east,coral,wunifrac
S95,S33,0.6680922313150677,826.6488450227733,west,seagrass,east,coral,wunifrac
S96,S33,0.8002395128269968,750.2224381515819,west,mangrove,east,coral,wunifrac
S97,S33,0.8031424613119112,750.2224381515819,west,mangrove,east,coral,wunifrac
S98,S33,0.8048446711213612,750.2224381515819,west,mangrove,east,coral,wunifrac
S99,S33,0.83972840557501,750.2224381515819,west,mangrove,east,coral,wunifrac
S100,S33,0.8303519927200473,751.2224381515819,west,mangrove,east,coral,wunifrac
S101,S33,0.506141162730869,684.4650788387021,west,coral,east,coral,wunifrac
S102,S33,0.5140102583894965,685.7077195258214,west,coral,east,coral,wunifrac
S103,S33,0.5464482648649559,686.1219330881945,west,coral,east,coral,wunifrac
S104,S33,0.5361082775512971,687.7077195258213,west,coral,east,coral,wunifrac
S105,S33,0.4963663139964515,685.8792924010751,west,coral,east,coral,wunifrac
S106,S33,0.7886214605208152,520.0853531617372,west,mangrove,east,coral,wunifrac
S107,S33,0.7558931036539324,519.6711395993641,west,mangrove,east,coral,wunifrac
S108,S33,0.669786949659926,518.6711395993641,west,mangrove,east,coral,wunifrac
S109,S33,0.7008472878612917,518.256926036991,west,mangrove,east,coral,wunifrac
S110,S33,0.6390135467436681,518.256926036991,west,mangrove,east,coral,wunifrac
S35,S34,0.25994722993205477,0,east,coral,east,coral,wunifrac
S36,S34,0.9169591122258479,119.82337649086296,east,mangrove,east,coral,wunifrac
S37,S34,0.9216278353419495,118.82337649086296,east,mangrove,east,coral,wunifrac
S38,S34,0.9220836066067402,117.82337649086296,east,mangrove,east,coral,wunifrac
S39,S34,0.9249415389009159,117.23759005323605,east,mangrove,east,coral,wunifrac
S40,S34,0.8980900662644594,115.82337649086296,east,mangrove,east,coral,wunifrac
S41,S34,0.6049921622522165,226.89444430272846,east,coral,east,coral,wunifrac
S42,S34,0.6122982941662671,226.48023074035535,east,coral,east,coral,wunifrac
S43,S34,0.5825759174594501,226.48023074035535,east,coral,east,coral,wunifrac
S44,S34,0.5634629951448938,227.48023074035535,east,coral,east,coral,wunifrac
S45,S34,0.5422714204613099,226.48023074035535,east,coral,east,coral,wunifrac
S46,S34,0.8122018014580935,225.89444430272846,east,mangrove,east,coral,wunifrac
S47,S34,0.8387934676130234,225.89444430272846,east,mangrove,east,coral,wunifrac
S48,S34,0.8093018291137528,225.89444430272846,east,mangrove,east,coral,wunifrac
S49,S34,0.8407528420781682,226.89444430272846,east,mangrove,east,coral,wunifrac
S50,S34,0.8121649255290662,226.89444430272846,east,mangrove,east,coral,wunifrac
S51,S34,0.738663844034055,292.2375900532354,east,seagrass,east,coral,wunifrac
S52,S34,0.7400125930556504,292.2375900532354,east,seagrass,east,coral,wunifrac
S53,S34,0.751355796897481,292.2375900532354,east,seagrass,east,coral,wunifrac
S54,S34,0.7706763347703507,291.23759005323546,east,seagrass,east,coral,wunifrac
S55,S34,0.77423135480035,291.23759005323546,east,seagrass,east,coral,wunifrac
S56,S34,0.3693774402586464,938.8153672641434,west,coral,east,coral,wunifrac
S57,S34,0.45762727046852547,938.8153672641434,west,coral,east,coral,wunifrac
S58,S34,0.4787715490813239,939.4011537017702,west,coral,east,coral,wunifrac
S59,S34,0.40827236992531474,938.4011537017702,west,coral,east,coral,wunifrac
S60,S34,0.4755364616998781,938.8153672641434,west,coral,east,coral,wunifrac
S61,S34,0.6088286540027955,928.8153672641436,west,mangrove,east,coral,wunifrac
S62,S34,0.6482978748949173,928.8153672641436,west,mangrove,east,coral,wunifrac
S63,S34,0.6408629372991564,927.8153672641436,west,mangrove,east,coral,wunifrac
S64,S34,0.6738363477079176,928.2295808265167,west,mangrove,east,coral,wunifrac
S65,S34,0.6826747974813085,927.8153672641436,west,mangrove,east,coral,wunifrac
S66,S34,0.36311453218566775,916.4600282048162,west,seagrass,east,coral,wunifrac
S67,S34,0.4061125796177759,916.4600282048162,west,seagrass,east,coral,wunifrac
S68,S34,0.43107438906765333,916.4600282048162,west,seagrass,east,coral,wunifrac
S69,S34,0.43877728976759395,916.4600282048162,west,seagrass,east,coral,wunifrac
S70,S34,0.39385551977076455,917.4600282048162,west,seagrass,east,coral,wunifrac
S71,S34,0.9653112173099313,442.11984104714276,east,coral,east,coral,wunifrac
S73,S34,0.8931763269012205,442.11984104714276,east,coral,east,coral,wunifrac
S74,S34,0.8490822029775074,442.11984104714276,east,coral,east,coral,wunifrac
S75,S34,0.7955234315850663,442.11984104714276,east,coral,east,coral,wunifrac
S77,S34,0.5701861868766384,418.6345596729042,east,coral,east,coral,wunifrac
S78,S34,0.6780634207681621,418.6345596729042,east,coral,east,coral,wunifrac
S80,S34,0.6189832287264847,418.6345596729042,east,coral,east,coral,wunifrac
S81,S34,0.6914679762353911,413.0193359837545,east,mangrove,east,coral,wunifrac
S82,S34,0.6932471481348849,413.0193359837545,east,mangrove,east,coral,wunifrac
S83,S34,0.6840395244548039,413.0193359837545,east,mangrove,east,coral,wunifrac
S84,S34,0.7007490049254586,413.0193359837545,east,mangrove,east,coral,wunifrac
S85,S34,0.7280766407964371,413.0193359837545,east,mangrove,east,coral,wunifrac
S86,S34,0.7531291496878466,842.9919907732806,west,mangrove,east,coral,wunifrac
S87,S34,0.7361166144964961,842.9919907732806,west,mangrove,east,coral,wunifrac
S88,S34,0.8372526852650203,842.5777772109076,west,mangrove,east,coral,wunifrac
S89,S34,0.8692533065830694,842.5777772109076,west,mangrove,east,coral,wunifrac
S90,S34,0.8962701201828055,842.5777772109076,west,mangrove,east,coral,wunifrac
S91,S34,0.6551518690869721,826.6488450227733,west,seagrass,east,coral,wunifrac
S92,S34,0.603972296449842,827.6488450227733,west,seagrass,east,coral,wunifrac
S93,S34,0.5824557345261104,827.6488450227733,west,seagrass,east,coral,wunifrac
S94,S34,0.5952840078035343,826.6488450227733,west,seagrass,east,coral,wunifrac
S95,S34,0.6690060671935315,826.6488450227733,west,seagrass,east,coral,wunifrac
S96,S34,0.8224505577212953,750.2224381515819,west,mangrove,east,coral,wunifrac
S97,S34,0.8282292042280388,750.2224381515819,west,mangrove,east,coral,wunifrac
S98,S34,0.8164752722820958,750.2224381515819,west,mangrove,east,coral,wunifrac
S99,S34,0.8335571612705951,750.2224381515819,west,mangrove,east,coral,wunifrac
S100,S34,0.8342469602357738,751.2224381515819,west,mangrove,east,coral,wunifrac
S101,S34,0.5127845223391297,684.4650788387021,west,coral,east,coral,wunifrac
S102,S34,0.30431760525137075,685.7077195258214,west,coral,east,coral,wunifrac
S103,S34,0.26376176866814127,686.1219330881945,west,coral,east,coral,wunifrac
S104,S34,0.2520429865408962,687.7077195258213,west,coral,east,coral,wunifrac
S105,S34,0.2714453316300203,685.8792924010751,west,coral,east,coral,wunifrac
S106,S34,0.7692580152971319,520.0853531617372,west,mangrove,east,coral,wunifrac
S107,S34,0.7542061153689007,519.6711395993641,west,mangrove,east,coral,wunifrac
S108,S34,0.6770749754993104,518.6711395993641,west,mangrove,east,coral,wunifrac
S109,S34,0.6796983713076421,518.256926036991,west,mangrove,east,coral,wunifrac
S110,S34,0.620717571873577,518.256926036991,west,mangrove,east,coral,wunifrac
S36,S35,0.9061682925825939,119.82337649086296,east,mangrove,east,coral,wunifrac
S37,S35,0.9153717091675102,118.82337649086296,east,mangrove,east,coral,wunifrac
S38,S35,0.9111433785177133,117.82337649086296,east,mangrove,east,coral,wunifrac
S39,S35,0.9141783717441864,117.23759005323605,east,mangrove,east,coral,wunifrac
S40,S35,0.8844252441946081,115.82337649086296,east,mangrove,east,coral,wunifrac
S41,S35,0.5339310594354252,226.89444430272846,east,coral,east,coral,wunifrac
S42,S35,0.5273518288093605,226.48023074035535,east,coral,east,coral,wunifrac
S43,S35,0.5355401395325159,226.48023074035535,east,coral,east,coral,wunifrac
S44,S35,0.4654299314600872,227.48023074035535,east,coral,east,coral,wunifrac
S45,S35,0.5005889942199627,226.48023074035535,east,coral,east,coral,wunifrac
S46,S35,0.7565906993757634,225.89444430272846,east,mangrove,east,coral,wunifrac
S47,S35,0.8014556232118333,225.89444430272846,east,mangrove,east,coral,wunifrac
S48,S35,0.7015447492028287,225.89444430272846,east,mangrove,east,coral,wunifrac
S49,S35,0.765437577127413,226.89444430272846,east,mangrove,east,coral,wunifrac
S50,S35,0.7112870615743311,226.89444430272846,east,mangrove,east,coral,wunifrac
S51,S35,0.6177145802233429,292.2375900532354,east,seagrass,east,coral,wunifrac
S52,S35,0.6168355565630312,292.2375900532354,east,seagrass,east,coral,wunifrac
S53,S35,0.6290032411663369,292.2375900532354,east,seagrass,east,coral,wunifrac
S54,S35,0.6643316936002555,291.23759005323546,east,seagrass,east,coral,wunifrac
S55,S35,0.6525236623298714,291.23759005323546,east,seagrass,east,coral,wunifrac
S56,S35,0.3006972919085698,938.8153672641434,west,coral,east,coral,wunifrac
S57,S35,0.37222962451375147,938.8153672641434,west,coral,east,coral,wunifrac
S58,S35,0.40143690573008733,939.4011537017702,west,coral,east,coral,wunifrac
S59,S35,0.3414234048518104,938.4011537017702,west,coral,east,coral,wunifrac
S60,S35,0.41026016664468845,938.8153672641434,west,coral,east,coral,wunifrac
S61,S35,0.5562325977934042,928.8153672641436,west,mangrove,east,coral,wunifrac
S62,S35,0.6020412152825353,928.8153672641436,west,mangrove,east,coral,wunifrac
S63,S35,0.5979643873871405,927.8153672641436,west,mangrove,east,coral,wunifrac
S64,S35,0.6256418639794664,928.2295808265167,west,mangrove,east,coral,wunifrac
S65,S35,0.6332486579878437,927.8153672641436,west,mangrove,east,coral,wunifrac
S66,S35,0.3366729460905943,916.4600282048162,west,seagrass,east,coral,wunifrac
S67,S35,0.3673533719244665,916.4600282048162,west,seagrass,east,coral,wunifrac
S68,S35,0.3961434210670484,916.4600282048162,west,seagrass,east,coral,wunifrac
S69,S35,0.3991261365047468,916.4600282048162,west,seagrass,east,coral,wunifrac
S70,S35,0.34886975714351753,917.4600282048162,west,seagrass,east,coral,wunifrac
S71,S35,0.9746059008973339,442.11984104714276,east,coral,east,coral,wunifrac
S73,S35,0.8439528630140709,442.11984104714276,east,coral,east,coral,wunifrac
S74,S35,0.7123033955711648,442.11984104714276,east,coral,east,coral,wunifrac
S75,S35,0.7349086261610123,442.11984104714276,east,coral,east,coral,wunifrac
S77,S35,0.4947290613834703,418.6345596729042,east,coral,east,coral,wunifrac
S78,S35,0.6168866962764321,418.6345596729042,east,coral,east,coral,wunifrac
S80,S35,0.6446113978212977,418.6345596729042,east,coral,east,coral,wunifrac
S81,S35,0.5601869727462385,413.0193359837545,east,mangrove,east,coral,wunifrac
S82,S35,0.5818113623741237,413.0193359837545,east,mangrove,east,coral,wunifrac
S83,S35,0.5555235445286248,413.0193359837545,east,mangrove,east,coral,wunifrac
S84,S35,0.5811137508874076,413.0193359837545,east,mangrove,east,coral,wunifrac
S85,S35,0.6120097139700674,413.0193359837545,east,mangrove,east,coral,wunifrac
S86,S35,0.7094810307497433,842.9919907732806,west,mangrove,east,coral,wunifrac
S87,S35,0.7007504591819719,842.9919907732806,west,mangrove,east,coral,wunifrac
S88,S35,0.7961358214193578,842.5777772109076,west,mangrove,east,coral,wunifrac
S89,S35,0.83682773250945,842.5777772109076,west,mangrove,east,coral,wunifrac
S90,S35,0.873356330746316,842.5777772109076,west,mangrove,east,coral,wunifrac
S91,S35,0.5632910516473211,826.6488450227733,west,seagrass,east,coral,wunifrac
S92,S35,0.5320024763949037,827.6488450227733,west,seagrass,east,coral,wunifrac
S93,S35,0.4895690823539737,827.6488450227733,west,seagrass,east,coral,wunifrac
S94,S35,0.5601341857905986,826.6488450227733,west,seagrass,east,coral,wunifrac
S95,S35,0.5588160758106897,826.6488450227733,west,seagrass,east,coral,wunifrac
S96,S35,0.8019494817887458,750.2224381515819,west,mangrove,east,coral,wunifrac
S97,S35,0.8057161330906453,750.2224381515819,west,mangrove,east,coral,wunifrac
S98,S35,0.7927547452164704,750.2224381515819,west,mangrove,east,coral,wunifrac
S99,S35,0.7935291456134497,750.2224381515819,west,mangrove,east,coral,wunifrac
S100,S35,0.8046470026110557,751.2224381515819,west,mangrove,east,coral,wunifrac
S101,S35,0.45199220843589516,684.4650788387021,west,coral,east,coral,wunifrac
S102,S35,0.27106965555129436,685.7077195258214,west,coral,east,coral,wunifrac
S103,S35,0.33042565552405606,686.1219330881945,west,coral,east,coral,wunifrac
S104,S35,0.31615274331866994,687.7077195258213,west,coral,east,coral,wunifrac
S105,S35,0.24965720417641601,685.8792924010751,west,coral,east,coral,wunifrac
S106,S35,0.7308328592549025,520.0853531617372,west,mangrove,east,coral,wunifrac
S107,S35,0.7051865860960284,519.6711395993641,west,mangrove,east,coral,wunifrac
S108,S35,0.6132652921690391,518.6711395993641,west,mangrove,east,coral,wunifrac
S109,S35,0.6664037774292151,518.256926036991,west,mangrove,east,coral,wunifrac
S110,S35,0.5751453217971694,518.256926036991,west,mangrove,east,coral,wunifrac
S37,S36,0.20979528054342042,1,east,mangrove,east,mangrove,wunifrac
S38,S36,0.087600879641778,2,east,mangrove,east,mangrove,wunifrac
S39,S36,0.2684026531370019,3.414213562373095,east,mangrove,east,mangrove,wunifrac
S40,S36,0.09299304295134823,4,east,mangrove,east,mangrove,wunifrac
S41,S36,0.9075023056285263,107.07106781186548,east,coral,east,mangrove,wunifrac
S42,S36,0.883874051105935,106.65685424949237,east,coral,east,mangrove,wunifrac
S43,S36,0.9189302576729965,106.65685424949237,east,coral,east,mangrove,wunifrac
S44,S36,0.8891366473100953,107.65685424949237,east,coral,east,mangrove,wunifrac
S45,S36,0.9155787603742436,106.65685424949237,east,coral,east,mangrove,wunifrac
S46,S36,0.5879816278334687,106.07106781186548,east,mangrove,east,mangrove,wunifrac
S47,S36,0.5876327224193841,106.07106781186548,east,mangrove,east,mangrove,wunifrac
S48,S36,0.6508826082845438,106.07106781186548,east,mangrove,east,mangrove,wunifrac
S49,S36,0.7125107172836644,107.07106781186548,east,mangrove,east,mangrove,wunifrac
S50,S36,0.6819446048955814,107.07106781186548,east,mangrove,east,mangrove,wunifrac
S51,S36,0.8145543354058091,172.4142135623731,east,seagrass,east,mangrove,wunifrac
S52,S36,0.8333861700171648,172.4142135623731,east,seagrass,east,mangrove,wunifrac
S53,S36,0.7962022669812518,172.4142135623731,east,seagrass,east,mangrove,wunifrac
S54,S36,0.8002525826067337,171.4142135623731,east,seagrass,east,mangrove,wunifrac
S55,S36,0.769459593562978,171.4142135623731,east,seagrass,east,mangrove,wunifrac
S56,S36,0.8656000039620954,818.9919907732823,west,coral,east,mangrove,wunifrac
S57,S36,0.8643729876168493,818.9919907732823,west,coral,east,mangrove,wunifrac
S58,S36,0.8511606560510532,819.5777772109091,west,coral,east,mangrove,wunifrac
S59,S36,0.8612983270186805,818.5777772109091,west,coral,east,mangrove,wunifrac
S60,S36,0.8524615177462999,818.9919907732823,west,coral,east,mangrove,wunifrac
S61,S36,0.7826886067126969,808.9919907732824,west,mangrove,east,mangrove,wunifrac
S62,S36,0.7631733032290843,808.9919907732824,west,mangrove,east,mangrove,wunifrac
S63,S36,0.7389107758488693,807.9919907732824,west,mangrove,east,mangrove,wunifrac
S64,S36,0.7498944179919593,808.4062043356554,west,mangrove,east,mangrove,wunifrac
S65,S36,0.7452772858514531,807.9919907732824,west,mangrove,east,mangrove,wunifrac
S66,S36,0.8268035257745994,796.6366517139551,west,seagrass,east,mangrove,wunifrac
S67,S36,0.8243306300702276,796.6366517139551,west,seagrass,east,mangrove,wunifrac
S68,S36,0.8200829698208856,796.6366517139551,west,seagrass,east,mangrove,wunifrac
S69,S36,0.8106020497996123,796.6366517139551,west,seagrass,east,mangrove,wunifrac
S70,S36,0.8467255611474264,797.6366517139551,west,seagrass,east,mangrove,wunifrac
S71,S36,0.9991986733359898,322.2964645562816,east,coral,east,mangrove,wunifrac
