sample_1,sample_2,distance,pair_id,original_sample_id_1,habitat_1,coast_1,site_1,latitude_1,longitude_1,original_sample_id_2,habitat_2,coast_2,site_2,latitude_2,longitude_2,same_habitat,same_coast,same_site,pair_category,contrast_group
S21,S43,0.7874800412156117,S21__S43,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S44,0.7936510197239939,S21__S44,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S45,0.7999070679859731,S21__S45,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S51,0.845761377573843,S21__S51,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,51,Seagrass,East,ManSeG_Paka,4.657741,103.438562,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S52,0.8605348970278616,S21__S52,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,52,Seagrass,East,ManSeG_Paka,4.656438,103.436615,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S53,0.8669582154691652,S21__S53,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,53,Seagrass,East,ManSeG_Paka,4.653916,103.433807,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S54,0.8785237896912198,S21__S54,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,54,Seagrass,East,ManSeG_Paka,4.648234,103.435003,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S55,0.8845489763262308,S21__S55,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,55,Seagrass,East,ManSeG_Paka,4.644799,103.436867,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S61,0.7247900310064387,S21__S61,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,61,Mangrove,West,Man_Selat_Nyior,6.217682,99.829402,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S62,0.7356945427673461,S21__S62,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,62,Mangrove,West,Man_Selat_Nyior,6.220929,99.825029,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S63,0.7253279445561215,S21__S63,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S64,0.7824668570816178,S21__S64,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S65,0.7797633698437642,S21__S65,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S71,0.9257328710236248,S21__S71,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S73,0.948053734935831,S21__S73,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S74,0.9330006552081953,S21__S74,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S75,0.9169181691061395,S21__S75,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S77,0.7557853680571203,S21__S77,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S78,0.8162543641825286,S21__S78,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S80,0.7864536811273788,S21__S80,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S86,0.8277549944464223,S21__S86,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,86,Mangrove,West,Man_Penaga,5.517253,100.364968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S87,0.78745763825118,S21__S87,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,87,Mangrove,West,Man_Penaga,5.51815,100.366985,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S88,0.886833002058745,S21__S88,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,88,Mangrove,West,Man_Penaga,5.519453,100.369366,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S89,0.9004370820892029,S21__S89,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,89,Mangrove,West,Man_Penaga,5.520585,100.371383,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S90,0.9125142766366264,S21__S90,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,90,Mangrove,West,Man_Penaga,5.522977,100.372478,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S96,0.8736558029601625,S21__S96,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S97,0.8742517623683314,S21__S97,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S98,0.8860352597499955,S21__S98,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S99,0.9039470003070408,S21__S99,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S100,0.8836834807006082,S100__S21,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S106,0.8305684086931597,S106__S21,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S107,0.8096146913664463,S107__S21,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S108,0.7613345105044712,S108__S21,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S109,0.7485817084355295,S109__S21,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S21,S110,0.7022842767783685,S110__S21,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S26,0.6433794878911188,S22__S26,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,26,Seagrass,East,SeG_PulauTinggi,2.280441,104.113867,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S27,0.4927832069099768,S22__S27,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,27,Seagrass,East,SeG_PulauTinggi,2.279617,104.11021,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S28,0.7243850378572937,S22__S28,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S29,0.7306476898643174,S22__S29,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S30,0.49178047117528667,S22__S30,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S31,0.49910644451834213,S22__S31,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S32,0.6118523182269417,S22__S32,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S33,0.55705734235517,S22__S33,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S34,0.6009840625746933,S22__S34,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S35,0.4813464807675298,S22__S35,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S41,0.5578603461902139,S22__S41,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S42,0.5428815612923897,S22__S42,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S43,0.5329097881991605,S22__S43,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S44,0.5022237801003887,S22__S44,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S45,0.5276995041670592,S22__S45,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S51,0.45990190452653484,S22__S51,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,51,Seagrass,East,ManSeG_Paka,4.657741,103.438562,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S52,0.49510510284676673,S22__S52,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,52,Seagrass,East,ManSeG_Paka,4.656438,103.436615,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S53,0.47254735390096503,S22__S53,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,53,Seagrass,East,ManSeG_Paka,4.653916,103.433807,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S54,0.4881737554168869,S22__S54,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,54,Seagrass,East,ManSeG_Paka,4.648234,103.435003,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S55,0.47028261582252784,S22__S55,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,55,Seagrass,East,ManSeG_Paka,4.644799,103.436867,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S61,0.42050327767647816,S22__S61,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,61,Mangrove,West,Man_Selat_Nyior,6.217682,99.829402,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S62,0.4223677969128022,S22__S62,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,62,Mangrove,West,Man_Selat_Nyior,6.220929,99.825029,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S63,0.4131980192255822,S22__S63,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S64,0.47175598468760493,S22__S64,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S65,0.45721367340174196,S22__S65,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S71,0.9903448123098365,S22__S71,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S73,0.8500461621669602,S22__S73,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S74,0.7048070294719688,S22__S74,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S75,0.7704306376925231,S22__S75,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S77,0.6086857992368515,S22__S77,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S78,0.6953537113908703,S22__S78,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S80,0.7056292540851316,S22__S80,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S22,S86,0.5956414923339377,S22__S86,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,86,Mangrove,West,Man_Penaga,5.517253,100.364968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S87,0.5093958084594331,S22__S87,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,87,Mangrove,West,Man_Penaga,5.51815,100.366985,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S88,0.6341320299520452,S22__S88,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,88,Mangrove,West,Man_Penaga,5.519453,100.369366,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S89,0.6544711157563669,S22__S89,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,89,Mangrove,West,Man_Penaga,5.520585,100.371383,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S90,0.6914987428003248,S22__S90,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,90,Mangrove,West,Man_Penaga,5.522977,100.372478,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S96,0.7223174806601625,S22__S96,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S97,0.7070857910293574,S22__S97,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S98,0.6492751720044795,S22__S98,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S99,0.6199835882861567,S22__S99,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S100,0.6373996909513534,S100__S22,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S106,0.5086935843505709,S106__S22,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S107,0.5086622251474813,S107__S22,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S108,0.4219897387122419,S108__S22,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S109,0.4998428468424694,S109__S22,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S22,S110,0.4263100102259922,S110__S22,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S23,S26,0.40245975037361614,S23__S26,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,26,Seagrass,East,SeG_PulauTinggi,2.280441,104.113867,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S27,0.4668449539299575,S23__S27,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,27,Seagrass,East,SeG_PulauTinggi,2.279617,104.11021,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S28,0.5290882065950758,S23__S28,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S29,0.5910409594374383,S23__S29,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S30,0.39910587689178717,S23__S30,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S31,0.3352891410791406,S23__S31,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S32,0.45030974380591265,S23__S32,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S33,0.3820062388688388,S23__S33,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S34,0.48995507320653076,S23__S34,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S35,0.3869871393361709,S23__S35,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S23,S41,0.6303270942625433,S23__S41,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
